filename,Tree cover,Shrubland,Grassland,Cropland,Built-up,Bare / sparse vegetation,Permanent water bodies,Herbaceous wetland
29.6617_75.1470.png,0.89,0.01,0.32,98.12,0.59,0.07,0.0,0.0
30.3881_76.7970.png,15.98,1.98,0.82,6.28,74.4,0.54,0.0,0.0
29.5616_76.0679.png,1.14,0.08,0.36,96.04,2.26,0.12,0.0,0.0
29.9293_74.6294.png,0.43,0.2,0.56,98.57,0.25,0.0,0.0,0.0
28.4792_77.4058.png,13.12,0.07,16.22,64.38,4.67,0.08,1.46,0.0
29.8292_76.3470.png,4.18,7.95,0.03,87.84,0.0,0.0,0.0,0.0
30.1469_77.3470.png,32.54,0.02,0.66,59.8,6.78,0.21,0.0,0.0
28.2617_77.4558.png,6.69,0.31,8.93,68.15,15.88,0.04,0.0,0.0
30.1082_76.8179.png,9.66,0.28,0.14,85.3,4.61,0.0,0.0,0.0
28.8617_75.9882.png,2.75,5.96,3.7,71.57,12.53,3.13,0.36,0.0
30.0469_76.3058.png,2.28,0.23,0.22,89.23,7.91,0.12,0.0,0.0
28.2116_77.2382.png,0.08,0.16,4.59,94.93,0.0,0.25,0.0,0.0
29.2705_75.4970.png,0.4,0.34,0.2,98.12,0.85,0.1,0.0,0.0
29.2292_75.8471.png,0.01,0.04,0.01,99.88,0.05,0.01,0.0,0.0
29.5205_75.5294.png,0.27,0.04,0.79,97.97,0.59,0.35,0.0,0.0
30.2083_76.5294.png,7.45,0.03,0.03,87.31,5.19,0.0,0.0,0.0
29.5880_76.8058.png,0.31,0.61,2.3,96.62,0.13,0.03,0.0,0.0
29.1793_77.0294.png,3.55,1.23,16.95,63.3,9.53,5.43,0.01,0.0
29.6469_76.1180.png,3.4,0.06,0.42,93.75,2.37,0.0,0.0,0.0
28.0704_76.5882.png,17.17,0.52,2.68,54.86,24.55,0.1,0.11,0.0
30.7116_77.0058.png,94.75,3.56,0.12,1.08,0.17,0.14,0.18,0.0
30.0469_76.6646.png,0.76,0.14,0.02,94.69,4.39,0.0,0.0,0.0
28.9117_75.6794.png,2.23,11.9,0.39,84.87,0.0,0.6,0.0,0.0
30.1293_76.2146.png,0.61,0.23,1.01,96.77,1.1,0.29,0.0,0.0
30.0469_76.7558.png,12.01,0.1,0.1,84.93,2.8,0.06,0.01,0.0
29.7617_74.5558.png,0.11,0.12,0.17,99.49,0.11,0.01,0.0,0.0
28.8705_75.6794.png,0.29,1.19,0.0,98.48,0.04,0.0,0.0,0.0
29.3380_75.1294.png,3.63,0.02,0.11,95.91,0.13,0.2,0.0,0.0
29.5704_75.4882.png,4.51,1.83,4.66,74.06,14.03,0.89,0.01,0.0
30.4583_77.0680.png,15.63,5.15,0.93,68.73,8.43,1.13,0.0,0.0
30.2881_77.3680.png,23.43,0.01,0.13,71.71,4.69,0.02,0.0,0.0
28.5469_76.1382.png,0.69,10.2,2.64,80.35,3.96,2.15,0.0,0.0
28.3617_76.3179.png,4.21,4.68,0.84,76.57,13.21,0.03,0.46,0.0
28.3617_76.0470.png,0.21,50.85,5.19,43.48,0.15,0.11,0.0,0.0
28.0205_76.4294.png,3.78,5.32,1.57,80.72,8.54,0.01,0.06,0.0
29.2969_75.2180.png,2.3,2.35,0.78,94.28,0.1,0.11,0.07,0.0
29.2083_75.1147.png,0.08,0.03,0.01,99.68,0.06,0.14,0.0,0.0
28.9583_75.8970.png,0.07,0.14,0.33,99.39,0.07,0.0,0.0,0.0
29.9083_74.7794.png,2.03,0.46,0.36,96.44,0.71,0.0,0.0,0.0
28.4792_77.0558.png,20.96,0.3,0.58,0.56,77.26,0.34,0.0,0.0
29.4704_76.8382.png,4.58,0.35,0.03,95.04,0.0,0.01,0.0,0.0
27.8204_77.1970.png,9.63,0.07,1.96,75.05,13.19,0.03,0.06,0.0
29.3116_75.9180.png,0.56,0.15,0.35,97.64,0.31,0.98,0.0,0.0
28.8969_76.8558.png,6.72,2.13,4.13,67.44,18.3,1.22,0.05,0.0
27.8881_77.4180.png,22.17,0.0,1.84,74.35,1.3,0.34,0.0,0.0
28.7705_76.5970.png,9.12,1.05,0.42,89.19,0.05,0.14,0.02,0.0
29.0792_75.5470.png,2.49,2.97,0.6,91.12,2.69,0.13,0.0,0.0
29.6969_74.8382.png,0.01,0.01,0.05,99.75,0.18,0.0,0.0,0.0
29.4969_76.3382.png,3.19,0.03,0.0,96.78,0.0,0.0,0.0,0.0
29.5205_75.1794.png,1.93,0.95,1.94,89.18,5.94,0.06,0.0,0.0
28.8969_76.9646.png,19.58,0.42,2.54,71.01,6.19,0.25,0.0,0.0
29.8468_77.2146.png,11.6,0.16,0.14,76.23,9.05,0.99,1.83,0.01
28.7292_75.7382.png,0.05,0.02,0.02,99.66,0.25,0.0,0.0,0.0
29.6205_75.7146.png,0.56,1.07,2.25,85.71,9.63,0.25,0.53,0.0
30.3204_77.2180.png,16.93,0.23,0.21,78.68,3.95,0.01,0.0,0.0
29.6469_77.1180.png,8.45,4.18,12.73,53.32,1.19,4.63,15.5,0.0
28.9704_76.7470.png,2.65,1.01,0.64,94.95,0.03,0.31,0.41,0.0
28.6705_76.1680.png,1.72,0.26,0.13,91.88,6.01,0.01,0.0,0.0
28.2617_76.5646.png,2.32,0.08,0.49,85.88,11.2,0.03,0.0,0.0
29.1583_76.1794.png,0.07,0.02,0.03,99.76,0.12,0.0,0.0,0.0
29.7881_76.2794.png,0.17,0.66,1.46,97.02,0.21,0.47,0.0,0.0
27.9469_77.3294.png,0.76,0.0,0.1,99.15,0.0,0.0,0.0,0.0
29.2583_76.7146.png,6.0,0.08,0.0,93.92,0.0,0.0,0.0,0.0
28.2617_76.4558.png,17.78,9.71,0.51,69.61,2.21,0.04,0.15,0.0
29.7969_76.4882.png,2.57,0.6,1.22,90.95,4.42,0.22,0.02,0.0
29.6082_76.9180.png,2.36,1.41,5.75,84.14,4.48,1.86,0.0,0.0
28.2617_77.0058.png,2.93,0.7,1.27,86.91,8.18,0.0,0.0,0.0
28.6469_76.6882.png,4.12,0.18,0.69,92.05,2.66,0.07,0.23,0.0
29.4881_76.4146.png,0.63,0.18,0.07,99.11,0.01,0.0,0.0,0.0
28.6117_76.5970.png,0.61,1.27,0.39,97.07,0.66,0.0,0.0,0.0
29.1793_76.4794.png,1.41,0.0,0.0,98.59,0.0,0.0,0.0,0.0
28.0205_77.0794.png,2.93,0.17,5.53,64.42,0.08,0.75,26.12,0.0
30.0469_77.3058.png,14.13,3.25,7.12,43.89,0.0,16.95,14.66,0.0
29.2793_76.2146.png,11.15,1.51,0.75,79.82,5.96,0.25,0.56,0.0
28.4792_76.4058.png,2.95,0.63,3.64,79.22,1.93,11.62,0.0,0.0
28.3969_76.9382.png,6.85,3.19,13.38,23.26,50.64,2.68,0.01,0.0
28.8116_76.7470.png,0.54,2.34,0.87,95.3,0.13,0.82,0.0,0.0
28.2116_76.2382.png,3.97,3.33,1.0,75.44,16.16,0.09,0.0,0.0
29.7083_77.0680.png,3.15,0.08,0.84,93.99,1.14,0.81,0.0,0.0
29.3380_74.5794.png,2.69,0.36,0.85,94.63,0.76,0.7,0.0,0.0
28.8793_75.9680.png,0.3,0.55,0.77,97.84,0.54,0.0,0.0,0.0
30.2293_77.0294.png,5.27,0.01,0.34,93.23,1.0,0.15,0.0,0.0
29.5704_75.3647.png,2.04,0.03,0.21,97.45,0.28,0.0,0.0,0.0
30.1469_76.3470.png,4.33,0.06,0.75,94.04,0.8,0.02,0.0,0.0
29.2381_76.4470.png,1.52,0.35,0.09,97.9,0.02,0.13,0.0,0.0
28.3617_77.0470.png,64.5,16.65,2.33,14.25,1.84,0.43,0.0,0.0
29.6969_75.8382.png,4.07,1.77,3.48,56.91,32.7,0.92,0.15,0.0
29.0968_76.4970.png,0.28,2.58,0.13,95.55,0.0,0.42,1.03,0.0
29.0704_76.2180.png,0.35,0.32,0.09,99.11,0.03,0.11,0.0,0.0
29.8468_76.2146.png,2.05,0.32,1.15,94.69,1.69,0.11,0.0,0.0
29.9616_74.7680.png,2.06,2.63,2.44,67.98,24.46,0.38,0.04,0.0
30.8583_76.8294.png,98.07,1.69,0.07,0.01,0.0,0.13,0.04,0.0
29.6205_74.7146.png,0.18,2.38,0.82,96.26,0.1,0.26,0.01,0.0
29.1583_76.5294.png,0.65,0.05,0.03,99.28,0.0,0.0,0.0,0.0
29.1082_76.4882.png,7.2,0.02,0.02,92.66,0.0,0.1,0.0,0.0
30.2083_77.1794.png,7.14,0.17,1.01,83.34,8.16,0.18,0.0,0.0
28.7380_75.9146.png,0.5,4.86,0.5,94.1,0.0,0.04,0.0,0.0
28.4792_76.1646.png,2.5,0.87,0.07,96.56,0.0,0.0,0.0,0.0
29.4616_76.6146.png,0.69,2.32,1.3,86.71,8.89,0.07,0.02,0.0
30.1293_77.2146.png,7.09,0.2,0.69,84.46,7.47,0.08,0.0,0.01
29.1793_76.0294.png,2.14,0.55,0.05,96.48,0.55,0.01,0.21,0.0
30.2293_77.4794.png,16.92,39.72,1.87,31.15,1.03,1.47,7.83,0.0
29.6293_76.1970.png,2.11,0.14,0.61,94.94,2.19,0.01,0.0,0.0
28.2617_76.0058.png,0.01,34.98,12.83,51.8,0.0,0.38,0.0,0.0
29.7617_75.5558.png,1.47,0.53,1.49,94.6,1.25,0.61,0.05,0.0
29.5704_75.6059.png,0.37,0.06,0.24,96.21,3.12,0.01,0.0,0.0
29.3705_75.0680.png,4.64,1.26,0.01,94.09,0.0,0.01,0.0,0.0
27.8204_76.1970.png,0.03,0.01,0.61,99.18,0.17,0.01,0.0,0.0
29.7881_76.6294.png,1.26,0.0,0.0,98.73,0.02,0.0,0.0,0.0
28.0205_77.4294.png,4.52,0.0,7.46,72.0,13.31,0.27,2.46,0.0
29.7617_75.4646.png,6.54,0.01,0.43,91.87,0.72,0.41,0.01,0.0
29.5616_75.4882.png,4.01,1.25,2.11,88.94,3.3,0.39,0.0,0.0
28.4792_76.0558.png,1.87,0.25,0.69,96.77,0.41,0.01,0.0,0.0
29.2583_76.9382.png,2.71,0.37,4.4,91.73,0.61,0.19,0.0,0.0
28.8881_76.0646.png,3.53,0.51,0.52,94.83,0.59,0.01,0.0,0.0
30.1793_76.4470.png,15.33,1.84,0.2,82.04,0.59,0.0,0.0,0.0
28.6793_76.1882.png,0.77,1.9,0.58,95.85,0.9,0.0,0.0,0.0
29.9083_74.8882.png,2.0,3.09,2.83,76.9,14.19,0.88,0.09,0.0
27.9583_77.1294.png,6.3,0.05,2.46,85.21,5.56,0.09,0.32,0.0
28.1082_77.3180.png,4.31,0.02,3.49,78.96,13.09,0.12,0.01,0.0
29.1469_76.3794.png,6.12,0.02,0.0,92.96,0.9,0.0,0.0,0.0
28.4583_75.8647.png,0.99,0.04,0.05,98.18,0.74,0.0,0.0,0.0
29.8793_76.9470.png,12.47,1.23,1.4,79.8,4.99,0.11,0.0,0.0
29.6705_75.1470.png,0.32,0.01,0.14,99.0,0.53,0.0,0.0,0.0
28.2705_77.4558.png,13.4,0.06,14.49,55.55,15.7,0.81,0.0,0.0
29.4583_75.8180.png,0.87,1.51,1.2,82.51,13.79,0.11,0.0,0.0
28.8204_75.8294.png,2.1,0.01,0.01,97.63,0.26,0.0,0.0,0.0
28.3969_76.7146.png,0.92,0.0,0.06,99.02,0.0,0.0,0.0,0.0
29.2469_76.5146.png,6.05,4.22,1.56,82.69,3.86,1.09,0.54,0.0
28.8881_76.1558.png,3.09,0.01,0.01,96.9,0.0,0.0,0.0,0.0
29.3292_75.5794.png,9.13,0.03,0.04,90.59,0.2,0.0,0.0,0.0
28.8705_75.9882.png,0.04,1.06,3.33,93.58,0.0,1.99,0.0,0.0
30.3116_77.1680.png,12.88,0.04,0.09,75.58,11.35,0.06,0.0,0.0
29.9381_74.6294.png,3.39,0.27,0.79,95.47,0.08,0.0,0.0,0.0
29.8380_76.3470.png,2.76,0.4,0.92,95.65,0.26,0.0,0.0,0.0
29.2617_75.4970.png,1.23,1.19,0.3,94.11,1.75,1.42,0.0,0.0
28.6583_76.4882.png,0.14,0.02,0.44,99.39,0.02,0.0,0.0,0.0
29.3083_76.4646.png,3.11,0.71,0.48,87.52,5.4,0.22,2.56,0.0
27.7116_76.9470.png,0.69,0.0,2.68,96.26,0.35,0.03,0.0,0.0
29.3083_76.5558.png,4.33,1.78,0.46,84.19,9.18,0.03,0.03,0.0
29.5968_76.1058.png,9.11,4.05,3.43,37.49,42.86,2.37,0.68,0.0
28.5083_76.8179.png,2.42,2.9,1.73,79.19,13.3,0.16,0.3,0.0
27.7969_77.2058.png,1.7,0.06,5.7,82.77,1.86,0.66,7.24,0.0
29.8116_75.7680.png,0.0,0.0,0.02,99.93,0.05,0.0,0.0,0.0
29.5704_76.0679.png,1.07,0.07,0.32,95.88,2.54,0.12,0.0,0.0
28.7380_75.7382.png,2.44,0.13,0.04,96.68,0.71,0.0,0.0,0.0
28.2705_77.0058.png,4.97,0.26,2.95,86.9,4.89,0.03,0.0,0.0
28.6082_76.5294.png,0.82,0.17,0.27,95.18,3.55,0.01,0.0,0.0
29.4792_75.0970.png,0.02,0.15,1.06,97.67,0.19,0.91,0.0,0.0
28.9117_75.9882.png,1.14,1.48,3.18,92.19,1.68,0.33,0.0,0.0
28.3705_76.0470.png,0.94,42.38,0.96,54.35,1.37,0.0,0.0,0.0
29.1469_76.7294.png,2.76,0.26,0.61,95.5,0.85,0.02,0.0,0.0
28.4880_75.8680.png,2.36,17.95,0.37,78.54,0.77,0.01,0.0,0.0
29.4205_76.2382.png,1.72,0.0,0.0,98.2,0.08,0.0,0.0,0.0
30.0583_77.1058.png,9.85,0.3,0.49,87.14,2.19,0.02,0.0,0.0
28.7617_76.5970.png,11.35,3.45,0.21,84.67,0.06,0.13,0.13,0.0
29.4616_76.8382.png,1.65,1.13,1.13,95.74,0.0,0.35,0.0,0.0
28.8881_76.5058.png,2.74,0.53,0.69,93.49,2.44,0.12,0.0,0.0
29.3793_75.0882.png,3.79,0.15,0.01,96.03,0.02,0.0,0.0,0.0
28.3881_77.0382.png,6.26,2.27,17.12,33.38,34.83,5.99,0.16,0.0
28.8617_75.6794.png,0.18,0.0,0.0,99.81,0.01,0.0,0.0,0.0
28.6082_76.1794.png,1.13,2.69,1.01,90.58,4.27,0.27,0.05,0.0
29.6205_74.9382.png,2.05,3.33,4.18,76.69,13.19,0.56,0.0,0.0
29.5968_76.4646.png,6.71,1.28,0.4,86.91,4.54,0.15,0.0,0.0
29.3292_75.1294.png,1.08,0.15,0.35,98.25,0.09,0.07,0.0,0.0
28.3705_76.3179.png,2.49,9.16,0.99,82.5,4.15,0.24,0.46,0.0
29.5968_76.5558.png,0.23,0.08,0.03,99.37,0.26,0.04,0.0,0.0
30.2116_76.5970.png,1.85,0.2,0.05,93.25,4.65,0.0,0.0,0.0
29.3083_76.1058.png,0.81,0.06,0.1,99.01,0.03,0.0,0.0,0.0
29.8969_74.8970.png,0.25,4.44,1.62,92.38,0.86,0.45,0.0,0.0
30.1381_76.2146.png,4.12,1.87,3.0,79.41,10.23,1.38,0.01,0.0
28.7583_75.8382.png,0.43,0.03,0.01,99.53,0.0,0.0,0.0,0.0
29.7705_74.5558.png,2.84,0.32,0.32,96.48,0.03,0.0,0.01,0.0
29.9704_74.7680.png,0.07,0.36,0.06,99.36,0.0,0.14,0.0,0.0
28.5205_75.9180.png,1.56,0.18,0.28,96.76,1.05,0.17,0.0,0.0
30.1583_77.1470.png,17.85,0.02,0.29,75.67,6.18,0.0,0.0,0.0
28.0616_76.5882.png,4.08,0.17,1.23,90.3,4.08,0.02,0.11,0.0
29.2083_77.1470.png,2.58,2.36,13.68,61.08,0.07,4.57,15.66,0.0
29.5616_75.3647.png,0.39,0.03,0.47,98.78,0.3,0.03,0.0,0.0
28.1583_76.9180.png,0.83,0.01,1.01,94.82,3.34,0.0,0.0,0.0
29.5968_77.1058.png,8.36,2.68,13.35,46.78,2.53,5.24,21.06,0.0
29.5205_75.8559.png,4.11,0.63,0.45,91.75,2.85,0.21,0.0,0.0
29.8116_74.7680.png,1.06,0.94,1.59,87.13,8.79,0.39,0.1,0.0
27.9968_77.4680.png,2.66,0.01,0.9,93.49,2.64,0.21,0.1,0.0
30.2381_77.0294.png,5.81,0.61,1.35,85.13,6.94,0.16,0.0,0.0
29.2292_76.8146.png,3.36,2.44,0.76,82.1,8.98,2.36,0.0,0.0
29.5792_75.4680.png,0.11,0.12,0.01,99.7,0.05,0.0,0.0,0.0
28.8881_77.0646.png,2.48,0.94,8.61,80.96,4.25,2.76,0.0,0.0
29.9793_76.9058.png,4.46,3.97,3.97,50.72,35.95,0.93,0.0,0.0
28.2705_76.4558.png,1.99,5.06,0.6,91.51,0.8,0.04,0.0,0.0
29.3292_74.5794.png,3.28,0.42,0.84,94.42,0.61,0.43,0.0,0.0
28.2705_76.5646.png,2.86,1.85,0.9,84.75,9.59,0.04,0.0,0.0
28.6617_76.1680.png,2.78,3.34,1.69,74.87,17.1,0.23,0.01,0.0
29.6881_75.1382.png,17.66,0.0,0.03,82.21,0.1,0.0,0.0,0.0
28.8881_77.1558.png,7.97,0.61,3.25,86.55,0.41,1.2,0.0,0.0
30.1793_77.4470.png,65.14,0.0,0.0,34.86,0.0,0.0,0.0,0.0
28.9616_76.7470.png,0.0,0.89,1.17,95.13,0.09,2.72,0.0,0.0
29.6793_76.6180.png,0.06,0.26,0.14,97.74,1.59,0.21,0.0,0.0
30.0583_76.4646.png,4.5,1.28,1.88,80.54,11.7,0.1,0.0,0.0
29.7705_75.4646.png,5.25,0.58,0.53,93.13,0.18,0.33,0.0,0.0
29.3468_76.9058.png,2.9,0.13,0.53,96.43,0.0,0.01,0.0,0.0
28.5583_76.3382.png,1.55,0.8,0.53,93.87,3.06,0.06,0.13,0.0
29.2083_76.1470.png,0.37,0.57,1.4,96.14,0.38,1.14,0.0,0.0
29.6117_75.5558.png,0.6,0.01,0.63,97.99,0.29,0.48,0.0,0.0
27.9583_76.1294.png,2.12,2.84,3.54,84.2,5.49,1.73,0.09,0.0
28.3881_76.0382.png,0.66,3.29,0.02,95.95,0.07,0.01,0.0,0.0
29.9583_76.8558.png,5.29,2.3,10.15,15.48,64.22,2.56,0.0,0.0
30.4469_77.2680.png,15.44,3.52,2.77,71.22,5.98,1.08,0.0,0.0
29.4583_74.8180.png,3.44,0.44,1.93,74.62,19.3,0.28,0.0,0.0
30.1381_77.2146.png,11.16,0.14,0.76,80.7,7.06,0.18,0.0,0.01
29.3083_77.1058.png,1.21,2.01,1.61,89.73,4.94,0.42,0.07,0.01
29.3617_75.0680.png,4.33,4.4,0.17,90.14,0.19,0.77,0.0,0.0
29.6117_75.4646.png,0.57,0.0,0.02,99.4,0.0,0.0,0.0,0.0
30.0583_76.5558.png,3.33,0.2,0.47,94.71,1.3,0.0,0.0,0.0
30.2381_77.4794.png,16.74,4.88,3.59,42.7,8.76,5.91,17.42,0.0
29.8083_76.4382.png,5.47,1.44,4.86,84.32,2.72,1.2,0.0,0.0
29.5616_75.6059.png,0.45,0.06,0.14,98.73,0.63,0.0,0.0,0.0
28.2705_76.0058.png,0.0,14.32,7.9,77.3,0.0,0.47,0.0,0.0
29.7705_75.5558.png,0.04,0.07,0.68,98.27,0.24,0.7,0.0,0.0
29.6205_75.9382.png,3.31,1.85,2.3,62.26,27.39,1.32,1.58,0.0
28.9881_76.5470.png,2.5,0.33,0.85,95.42,0.11,0.79,0.0,0.0
29.8582_77.0146.png,5.61,0.22,1.73,86.57,0.78,4.25,0.84,0.0
28.7292_75.9146.png,1.69,1.45,0.04,96.76,0.05,0.01,0.0,0.0
29.9583_76.9646.png,3.09,0.33,0.26,90.18,6.12,0.03,0.0,0.0
28.3705_77.0470.png,18.24,1.02,6.85,63.57,6.69,3.63,0.0,0.0
29.4704_76.6146.png,1.45,2.23,0.47,88.09,7.71,0.05,0.0,0.0
27.9583_76.5794.png,1.56,0.05,0.41,92.61,5.14,0.0,0.24,0.0
28.9083_76.3058.png,0.49,0.01,0.0,99.5,0.01,0.0,0.0,0.0
29.4083_75.0882.png,0.65,0.04,0.09,99.05,0.15,0.03,0.0,0.0
29.3705_76.7382.png,0.48,0.01,0.05,98.97,0.5,0.0,0.0,0.0
29.4117_75.6180.png,5.23,2.57,1.22,81.24,9.27,0.45,0.02,0.0
28.4205_76.5470.png,1.01,0.68,0.3,92.23,5.76,0.02,0.0,0.0
29.3292_75.5970.png,0.98,2.73,0.81,93.27,1.47,0.73,0.01,0.0
30.2583_76.6180.png,8.51,0.07,0.13,86.6,4.61,0.07,0.0,0.0
28.3380_77.4646.png,6.54,0.1,24.73,63.01,5.22,0.22,0.18,0.0
29.5469_74.6147.png,5.63,0.44,0.0,92.64,0.31,0.0,0.97,0.0
29.0616_76.2180.png,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
28.7617_76.1294.png,7.06,3.2,1.22,76.33,11.47,0.72,0.02,0.0
29.6381_76.1970.png,0.13,0.0,0.0,99.87,0.0,0.0,0.0,0.0
30.6469_77.0146.png,7.01,6.92,1.03,80.06,4.89,0.08,0.0,0.0
28.6293_76.9180.png,3.56,1.35,0.96,79.79,13.96,0.09,0.3,0.0
30.7083_77.0558.png,85.25,2.22,0.16,11.83,0.53,0.02,0.0,0.0
29.9117_77.2058.png,9.7,1.59,11.61,56.59,0.0,13.76,6.75,0.0
29.2881_76.7058.png,4.6,3.35,0.97,91.08,0.0,0.0,0.0,0.0
28.9583_75.7882.png,3.75,1.38,0.56,93.21,0.09,1.01,0.0,0.0
29.9881_77.2382.png,15.24,0.16,1.61,47.51,0.0,17.35,18.13,0.0
29.1469_76.3970.png,2.57,0.56,2.98,88.87,2.82,2.2,0.0,0.0
30.0968_76.4470.png,3.14,0.2,0.51,85.67,10.48,0.01,0.0,0.0
29.2617_75.4794.png,1.2,0.04,0.04,98.04,0.68,0.0,0.0,0.0
28.4880_76.1146.png,3.64,0.12,0.28,94.75,1.2,0.0,0.0,0.0
30.7083_77.1646.png,79.43,4.13,0.25,15.02,1.16,0.02,0.0,0.0
29.4293_75.5882.png,4.72,1.53,0.92,92.39,0.31,0.14,0.0,0.0
29.7116_76.4680.png,4.36,3.76,1.72,76.57,12.44,0.69,0.46,0.0
30.0704_76.3146.png,3.33,2.31,6.21,65.68,14.2,8.24,0.03,0.0
28.8468_76.8179.png,2.68,1.82,3.67,90.06,0.12,1.65,0.0,0.0
29.4583_76.4058.png,0.38,0.49,0.28,98.29,0.55,0.0,0.01,0.0
29.8969_74.8794.png,1.62,0.87,0.14,97.3,0.0,0.06,0.0,0.0
28.5205_77.0646.png,43.32,0.74,4.52,41.32,9.5,0.59,0.0,0.0
28.1293_76.4882.png,1.54,44.15,16.09,35.97,1.81,0.44,0.0,0.0
28.9083_76.7558.png,1.26,0.65,1.54,96.01,0.02,0.53,0.0,0.0
29.4792_75.4294.png,0.12,0.02,0.1,99.17,0.58,0.01,0.0,0.0
28.9293_76.6058.png,10.49,1.7,6.21,63.01,14.58,0.62,3.39,0.0
28.8380_76.4382.png,0.67,1.64,1.03,89.8,2.72,4.15,0.0,0.0
30.3881_76.8882.png,12.82,0.65,0.01,86.16,0.36,0.0,0.0,0.0
28.2793_76.8179.png,1.63,0.17,1.12,88.89,8.1,0.01,0.08,0.0
30.7293_77.1058.png,93.12,2.45,0.04,4.39,0.0,0.0,0.0,0.0
29.9616_77.0382.png,6.97,0.07,0.12,88.04,4.77,0.03,0.0,0.0
29.9969_76.5146.png,24.14,0.26,0.41,72.59,2.46,0.13,0.01,0.0
28.1969_77.5680.png,1.49,0.0,9.99,82.63,5.02,0.85,0.03,0.0
28.9083_76.6646.png,9.97,4.78,1.61,69.38,0.17,0.16,13.92,0.0
29.8705_77.2058.png,16.25,0.12,0.08,80.61,0.0,1.6,1.35,0.0
30.2116_76.5794.png,0.18,0.01,0.0,99.56,0.25,0.0,0.0,0.0
29.4583_76.0558.png,5.55,0.1,0.05,94.31,0.0,0.0,0.0,0.0
28.8617_75.6970.png,0.76,0.03,0.0,99.19,0.01,0.0,0.0,0.0
29.7083_74.7382.png,1.68,0.64,0.42,96.39,0.48,0.4,0.0,0.0
28.9293_76.3646.png,8.89,2.58,1.44,62.02,21.85,0.79,2.42,0.0
29.2881_76.3558.png,0.32,0.23,2.07,96.06,0.02,1.29,0.0,0.0
29.2617_75.0294.png,0.0,0.11,0.94,87.23,0.0,11.72,0.0,0.0
29.5293_76.9382.png,3.23,0.01,0.0,96.76,0.01,0.0,0.0,0.0
28.7617_76.5794.png,11.0,3.44,2.01,56.03,25.27,0.75,1.49,0.0
28.2380_76.1470.png,2.77,4.55,1.34,83.2,8.02,0.13,0.0,0.0
28.6082_76.1970.png,0.0,0.08,0.0,99.92,0.0,0.0,0.0,0.0
28.1117_76.7180.png,0.65,0.14,1.99,96.36,0.78,0.07,0.0,0.0
28.6705_75.6382.png,0.0,0.36,0.01,99.59,0.05,0.0,0.0,0.0
28.3380_77.1058.png,11.2,8.06,7.92,51.02,21.34,0.46,0.0,0.0
29.2881_76.2646.png,14.75,1.04,1.94,81.55,0.16,0.48,0.08,0.0
29.2204_76.5679.png,2.67,0.52,0.24,95.63,0.42,0.47,0.05,0.0
28.9293_76.2558.png,0.23,4.27,2.08,84.13,0.57,8.72,0.01,0.0
29.1117_77.0882.png,0.76,1.29,2.29,87.98,6.59,0.81,0.27,0.0
29.4583_76.1646.png,1.99,0.38,0.69,94.19,0.68,0.47,1.6,0.0
29.1205_75.4470.png,10.13,2.38,0.98,84.17,1.29,0.98,0.06,0.0
29.9117_76.2058.png,0.59,0.12,0.27,97.74,1.27,0.0,0.0,0.0
30.6793_76.9382.png,54.48,32.73,8.61,3.82,0.0,0.36,0.0,0.0
29.6381_76.5294.png,1.06,0.21,0.9,97.83,0.0,0.0,0.0,0.0
29.4969_75.4680.png,2.84,36.81,27.92,13.83,17.8,0.81,0.0,0.0
28.8881_75.9180.png,1.93,14.94,3.37,63.83,11.21,4.72,0.0,0.0
28.3380_76.4646.png,6.68,6.43,0.71,82.14,4.02,0.02,0.0,0.0
30.2793_77.3180.png,8.75,0.0,0.0,91.05,0.2,0.0,0.0,0.0
29.8582_74.9680.png,2.7,0.06,1.14,93.85,0.95,1.3,0.0,0.0
28.3380_76.5558.png,0.23,0.03,0.0,99.74,0.01,0.0,0.0,0.0
29.4792_75.0794.png,5.67,3.63,9.62,77.8,2.91,0.37,0.0,0.0
29.3881_76.7470.png,0.24,0.21,0.06,99.37,0.12,0.0,0.0,0.0
29.5583_76.4470.png,1.08,4.04,1.87,92.87,0.03,0.11,0.0,0.0
29.8705_76.2058.png,0.28,0.03,0.05,97.59,2.05,0.0,0.0,0.0
29.4293_74.5882.png,1.73,1.29,1.32,94.57,0.43,0.66,0.0,0.0
29.4293_75.3559.png,4.06,0.42,0.78,93.04,0.76,0.95,0.0,0.0
29.3204_76.3146.png,9.55,0.7,5.24,4.6,78.64,0.87,0.4,0.0
29.4117_74.6180.png,0.21,0.01,0.06,99.59,0.13,0.01,0.0,0.0
28.5469_75.6680.png,4.92,5.29,0.45,87.39,1.9,0.05,0.0,0.0
28.8083_76.3470.png,3.04,5.02,3.88,73.24,11.94,2.68,0.19,0.0
28.2083_76.6382.png,1.97,1.98,13.41,56.08,25.45,1.11,0.0,0.0
28.5205_76.5058.png,5.84,4.97,0.02,82.48,5.05,0.83,0.8,0.0
29.3292_74.5970.png,0.0,6.06,6.2,54.11,0.0,33.63,0.0,0.0
27.8793_77.4680.png,2.93,0.0,1.83,80.75,12.94,0.05,1.45,0.05
29.9881_76.2382.png,1.36,0.12,0.49,91.61,6.42,0.0,0.0,0.0
28.4880_77.1146.png,28.67,55.86,2.33,4.16,8.96,0.03,0.0,0.0
